id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
222482028,92ad9931-e7e2-4521-86e5-8efb84e120d0,2024-06-13 10:29:38-07:00,2024-06-13,2024-06-13 17:29:38 UTC,Arizona,6118043,hunter3ross,,2024-06-13 17:30:37 UTC,2024-07-15 23:14:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/222482028,https://inaturalist-open-data.s3.amazonaws.com/photos/407564737/medium.jpeg,,"","",0,0,false,3,"",,,,,,,,,,false,,,"",Clathrus,Cage Stinkhorns,Fungi,51137
223160334,91705d25-e12d-4948-8b71-6add4caa7502,2024-06-16 11:15:03-07:00,2024-06-16,2024-06-16 18:15:03 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-06-16 18:28:34 UTC,2024-07-15 23:13:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/223160334,https://inaturalist-open-data.s3.amazonaws.com/photos/407564595/medium.jpeg,,"","",0,0,false,3,"Santa Barbara Botanic Garden, Santa Barbara, CA, US",34.455995,-119.7093666667,3,,,,3,,,false,,,"",Monardella villosa,Coyote Mint,Plantae,52181
229597074,ece35155-d985-4543-b4a7-139a119b7b20,2024-07-14 14:38:24-07:00,2024-07-14,2024-07-14 21:38:24 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:14:01 UTC,2024-07-27 01:53:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/229597074,https://inaturalist-open-data.s3.amazonaws.com/photos/407564830/medium.jpeg,,"","",2,0,false,3,"CA-49, Coulterville, CA, US",37.6399,-120.1521695,4,,,,4,,,false,,,turkey mullein,Croton setiger,turkey mullein,Plantae,154156
229597144,43806127-35f4-4b82-ac50-7142fce28bcf,2024-07-14 11:51:06-07:00,2024-07-14,2024-07-14 18:51:06 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:14:35 UTC,2024-07-15 23:14:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229597144,https://inaturalist-open-data.s3.amazonaws.com/photos/407565008/medium.jpeg,,"","",0,0,false,3,"Yosemite National Park, Groveland, CA, US",37.7610083333,-119.8054883333,5,,,,5,,,false,,,"",Rosa,roses,Plantae,53438
229597216,2b6d7f79-6ea0-4d2e-8ac9-d6c0d866c889,2024-07-14 11:01:04-07:00,2024-07-14,2024-07-14 18:01:04 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:14:54 UTC,2024-07-20 04:14:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/229597216,https://inaturalist-open-data.s3.amazonaws.com/photos/407565159/medium.jpeg,,"","",1,0,false,3,"Yosemite National Park, Groveland, CA, US",37.770425,-119.8062833333,9,,,,9,,,false,,,Mountain Misery,Chamaebatia foliolosa,Mountain Misery,Plantae,56573
229597358,eba03168-3c70-4593-b112-eb5d557133cf,2024-07-14 10:59:09-07:00,2024-07-14,2024-07-14 17:59:09 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:15:37 UTC,2024-07-16 05:38:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229597358,https://inaturalist-open-data.s3.amazonaws.com/photos/407565341/medium.jpeg,,"","",1,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.8403158544,-119.559080677,23695,,,,23695,,,false,,,rainbow iris,Iris hartwegii,rainbow iris,Plantae,62264
229597384,ba80a0ea-0d43-4614-9867-46f3844d6c2f,2024-07-14 10:30:50-07:00,2024-07-14,2024-07-14 17:30:50 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:15:56 UTC,2024-07-15 23:16:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229597384,https://inaturalist-open-data.s3.amazonaws.com/photos/407565412/medium.jpeg,,"","",0,0,false,3,"Yosemite National Park, Groveland, CA, US",37.766175,-119.8038416667,6,,,,6,,,false,,,"",Hieracium,hawkweeds,Plantae,55910
229597578,27e8ff08-7011-48ee-8558-b3d399209203,2024-07-14 10:30:25-07:00,2024-07-14,2024-07-14 17:30:25 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:17:41 UTC,2024-08-16 18:18:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229597578,https://inaturalist-open-data.s3.amazonaws.com/photos/407565843/medium.jpeg,,"","",2,0,false,3,"Yosemite National Park, Groveland, CA, US",37.7662716667,-119.8038416667,8,,,,8,,,false,,,Paintbrushes,Castilleja,Paintbrushes,Plantae,49340
229597609,143becac-5ff7-400c-92e8-881708c8fd98,2024-07-13 15:50:12-07:00,2024-07-13,2024-07-13 22:50:12 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:18:01 UTC,2024-07-15 23:18:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229597609,https://inaturalist-open-data.s3.amazonaws.com/photos/407565932/medium.jpeg,,"","",0,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.812745,-119.4830083333,4,,,,4,,,false,,,"",Penstemon,beardtongues,Plantae,48367
229597652,82694160-8d20-40f4-9dbf-af458ff58bcf,2024-07-13 10:07:03-07:00,2024-07-13,2024-07-13 17:07:03 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:18:26 UTC,2024-07-15 23:18:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229597652,https://inaturalist-open-data.s3.amazonaws.com/photos/407566087/medium.jpeg,,"","",0,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.7393,-119.5946416667,3,,,,3,,,false,,,"",Oenothera elata,tall evening primrose,Plantae,51813
229597768,5b276914-661e-4421-bd44-9abb7bf73671,2024-07-14 10:23:37-07:00,2024-07-14,2024-07-14 17:23:37 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:19:03 UTC,2024-07-15 23:19:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229597768,https://inaturalist-open-data.s3.amazonaws.com/photos/407566249/medium.jpeg,,"","",0,0,false,3,"Yosemite National Park, Groveland, CA, US",37.7631,-119.8057166667,3,,,,3,,,false,,,"",Pyrola picta,white-veined wintergreen,Plantae,62239
229597789,a46f2e5c-3e6d-4ad4-97c0-4b30b67b649b,2024-07-14 10:19:09-07:00,2024-07-14,2024-07-14 17:19:09 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:19:16 UTC,2025-04-06 05:59:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/229597789,https://inaturalist-open-data.s3.amazonaws.com/photos/407566312/medium.jpeg,,"","",1,0,false,3,"Yosemite National Park, Groveland, CA, US",37.76107,-119.8051533333,6,,,,6,,,false,,,California coneflower,Rudbeckia californica,California coneflower,Plantae,78896
229597868,2c27ed5b-8efe-4f01-a8bc-60ac36e214ce,2024-07-14 10:06:42-07:00,2024-07-14,2024-07-14 17:06:42 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:19:44 UTC,2024-07-15 23:19:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229597868,https://inaturalist-open-data.s3.amazonaws.com/photos/407566432/medium.jpeg,,"","",0,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.7582883333,-119.804475,45,,,,45,,,false,,,"",Eriogonum,wild buckwheats,Plantae,48939
229597896,b53ba216-34e7-4ac4-9997-2e5041af5236,2024-07-13 12:30:24-07:00,2024-07-13,2024-07-13 19:30:24 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:19:51 UTC,2024-07-16 00:27:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/229597896,https://inaturalist-open-data.s3.amazonaws.com/photos/407566472/medium.jpeg,,"","",1,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.7388383333,-119.5662383333,16,,,,16,,open,false,,,broad-leaved sweet pea,Lathyrus latifolius,broad-leaved sweet pea,Plantae,61009
229597917,8f801880-ca16-499d-abb0-459e9b424ad9,2024-07-13 10:25:28-07:00,2024-07-13,2024-07-13 17:25:28 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:20:06 UTC,2024-07-15 23:20:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229597917,https://inaturalist-open-data.s3.amazonaws.com/photos/407566543/medium.jpeg,,"","",0,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.7391166667,-119.5949783333,11,,,,11,,,false,,,"",Tragopogon,Salsifies,Plantae,54142
229598204,592219ca-4120-42ce-937d-2493ae2fc260,2024-07-13 10:23:45-07:00,2024-07-13,2024-07-13 17:23:45 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:20:45 UTC,2024-07-19 02:28:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/229598204,https://inaturalist-open-data.s3.amazonaws.com/photos/407566683/medium.jpeg,,"","",1,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.7388916667,-119.5954133333,10,,,,10,,,false,,,Bull Thistle,Cirsium vulgare,Bull Thistle,Plantae,52989
229598218,78805054-78af-41d0-9505-7e6630b0381c,2024-07-13 10:23:28-07:00,2024-07-13,2024-07-13 17:23:28 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:20:52 UTC,2024-07-15 23:20:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229598218,https://inaturalist-open-data.s3.amazonaws.com/photos/407566715/medium.jpeg,,"","",0,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.7388083333,-119.5953533333,24,,,,24,,,false,,,"",Mentha,mints,Plantae,54570
229598239,5953ab1f-c698-4411-bede-392ced23c8be,2024-07-13 10:07:27-07:00,2024-07-13,2024-07-13 17:07:27 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:21:07 UTC,2024-07-31 00:54:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/229598239,https://inaturalist-open-data.s3.amazonaws.com/photos/407566779/medium.jpeg,,"","",1,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.7392716667,-119.594475,6,,,,6,,,false,,,Cobalt Milkweed Beetle,Chrysochus cobaltinus,Cobalt Milkweed Beetle,Insecta,119881
229598282,bfa502ae-608c-4f14-b7ae-46f683b3bbb9,2024-07-13 10:19:38-07:00,2024-07-13,2024-07-13 17:19:38 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:21:31 UTC,2024-07-18 12:56:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/229598282,https://inaturalist-open-data.s3.amazonaws.com/photos/407567304/medium.jpeg,,"","",1,0,false,3,"Yosemite National Park, Coulterville, CA, US",37.739375,-119.595275,5,,,,5,,,false,,,great mullein,Verbascum thapsus,great mullein,Plantae,59029
229598462,84546eb5-4958-4fb7-b9c5-a3e2f110e652,2024-07-13 09:40:57-07:00,2024-07-13,2024-07-13 16:40:57 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-15 23:23:07 UTC,2024-07-15 23:23:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/229598462,https://inaturalist-open-data.s3.amazonaws.com/photos/407567369/medium.jpeg,,"","",0,0,false,3,"Yosemite National Park, Yosemite National Park, CA, US",37.721325,-119.6538083333,3033,,,,3033,,,false,,,"",Philadelphus,mock oranges,Plantae,52470
230853273,785fa81c-2d66-4db4-8813-1821917a22f8,Sun Jul 21 2024 14:32:25 GMT -0700 (PDT),2024-07-21,2024-07-21 21:32:25 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-21 21:32:39 UTC,2025-02-12 04:40:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/230853273,https://inaturalist-open-data.s3.amazonaws.com/photos/409939822/medium.jpeg,,"",,1,0,false,333,Calabasas,34.1293945313,-118.6632156372,6,,,,6,,open,false,,,Mediterranean Katydid,Phaneroptera nana,Mediterranean Katydid,Insecta,132070
230853428,c9bd8244-b83c-4ff3-b030-94f231832797,Sun Jul 21 2024 14:33:13 GMT -0700 (PDT),2024-07-21,2024-07-21 21:33:13 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-21 21:33:25 UTC,2024-07-28 14:47:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/230853428,https://inaturalist-open-data.s3.amazonaws.com/photos/409940177/medium.jpeg,,"",,1,0,false,333,Calabasas,34.1293945313,-118.6632156372,6,,,,6,,open,false,,,Mediterranean Katydid,Phaneroptera nana,Mediterranean Katydid,Insecta,132070
230933750,c0c71a8c-4cd5-4b12-8a07-ff9bea2586a2,2024-07-21 23:12:20-07:00,2024-07-21,2024-07-22 06:12:20 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-22 06:14:03 UTC,2025-02-15 06:13:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/230933750,,https://static.inaturalist.org/sounds/1140078.m4a?1721628844,"","",2,0,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.1293984846,-118.6632160557,6,,,,6,,,false,,,Animals,Animalia,Animals,Animalia,1
231233132,0baed747-3bdb-46c8-8ffc-d7a628ebd0b2,2024-07-23 09:44:42-07:00,2024-07-23,2024-07-23 16:44:42 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-23 16:47:02 UTC,2025-01-16 18:04:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/231233132,https://inaturalist-open-data.s3.amazonaws.com/photos/410661084/medium.jpeg,,"","",2,0,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.1293445,-118.6632383333,3,,,,3,,,false,,,Winged and Once-winged Insects,Pterygota,Winged and Once-winged Insects,Insecta,184884
231846516,8ff817b8-0d2b-4b78-a711-faaefb254c7a,2024-07-26 09:22:59-07:00,2024-07-26,2024-07-26 16:22:59 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-26 16:23:39 UTC,2024-07-26 16:23:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/231846516,https://inaturalist-open-data.s3.amazonaws.com/photos/411828170/medium.jpeg,,"","",0,0,false,3,"Santa Monica Mountains National Recreation Area, Calabasas, CA, US",34.129325,-118.66327,9,,,,9,,,false,,,"",Mantidae,Mantids,Insecta,48111
232569482,b9dbb1a2-86af-4333-9bf7-1890da122ec0,Mon Jul 29 2024 13:51:38 GMT -0700 (PDT),2024-07-29,2024-07-29 20:51:38 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-07-29 20:52:06 UTC,2024-08-07 02:28:59 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/232569482,https://inaturalist-open-data.s3.amazonaws.com/photos/416434217/medium.jpeg,,"",,0,0,true,333,Los Angeles,34.044921875,-118.565284729,5,,,,5,,,false,,,,Phlomis fruticosa,Jerusalem Lampwick,Plantae,135327
234264534,9d2b4e7b-338b-44a6-bed2-97ef8275d7ca,Mon Jul 29 2024 13:41:38 GMT -0700 (PDT),2024-07-29,2024-07-29 20:41:38 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-08-07 02:28:50 UTC,2024-08-08 02:46:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234264534,https://inaturalist-open-data.s3.amazonaws.com/photos/416434234/medium.jpeg,,"",,1,0,false,333,"Los Angeles County, US-CA, US",34.0449829102,-118.5655059814,284,,,,284,,,false,,,Umber Skipper,Lon melane,Umber Skipper,Insecta,1081332
234264829,891d0449-fd80-4788-9827-adc9e35466c3,Tue Aug 06 2024 19:30:23 GMT -0700 (PDT),2024-08-06,2024-08-07 02:30:23 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-08-07 02:30:51 UTC,2024-08-07 02:30:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/234264829,https://inaturalist-open-data.s3.amazonaws.com/photos/416434722/medium.jpeg,,"",,0,0,false,333,Goleta,34.4098625183,-119.8692779541,35,,,,35,,,false,,,,Oenothera,"evening primroses, sundrops, and beeblossoms",Plantae,48626
235202289,d616aae3-36cf-4dbb-a29c-a038303b4d1a,2024-08-11 14:03:42-07:00,2024-08-11,2024-08-11 21:03:42 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-08-11 21:05:53 UTC,2024-10-08 06:06:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/235202289,https://inaturalist-open-data.s3.amazonaws.com/photos/418368672/medium.jpeg,,"","",0,0,false,3,"Coal Oil Point Reserve, Goleta, CA, US",34.407105,-119.8782883333,3,,,,3,,,false,,,"",Cnidaria,Cnidarians,Animalia,47534
235261491,760836a3-61a6-44f0-a84e-1ac6adcb5442,2024-08-11 15:31:29-07:00,2024-08-11,2024-08-11 22:31:29 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-08-12 02:45:04 UTC,2024-08-15 16:43:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235261491,https://inaturalist-open-data.s3.amazonaws.com/photos/418368846/medium.jpeg,,"","",2,0,false,3,"Slough Rd, Goleta, CA, US",34.4109033333,-119.8773583333,4,,,,4,,open,false,,,Western Skink,Plestiodon skiltonianus,Western Skink,Reptilia,37769
250727833,ee6c1817-eaca-46c9-a5a3-ba5edeaa29f3,2024-11-06 12:00:34-08:00,2024-11-06,2024-11-06 20:00:34 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-11-06 22:38:31 UTC,2025-01-11 23:28:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/250727833,https://inaturalist-open-data.s3.amazonaws.com/photos/448484482/medium.jpeg,,"","",1,0,false,3,"Goleta, CA, US",34.5066533333,-120.4142216667,13,,,,13,,open,false,,,milk thistle,Silybum marianum,milk thistle,Plantae,52586
250728149,4a61e6aa-70d6-4063-b00d-498ebcdaf000,2024-11-06 12:31:07-08:00,2024-11-06,2024-11-06 20:31:07 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-11-06 22:41:58 UTC,2024-11-08 08:42:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/250728149,https://inaturalist-open-data.s3.amazonaws.com/photos/448485048/medium.jpeg,,"","",1,0,false,3,"Goleta, CA, US",34.5055116667,-120.413125,4,,,,4,,open,false,,,Common Poorwill,Phalaenoptilus nuttallii,Common Poorwill,Aves,19609
250728200,e9725178-6082-4568-abaf-708c7a0f6bd8,2024-11-06 12:24:21-08:00,2024-11-06,2024-11-06 20:24:21 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-11-06 22:42:26 UTC,2024-12-05 07:40:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/250728200,https://inaturalist-open-data.s3.amazonaws.com/photos/448485121/medium.jpeg,,"","",1,0,false,3,"Goleta, CA, US",34.5065383333,-120.4143833333,4,,,,4,,open,false,,,California King Snake,Lampropeltis californiae,California King Snake,Reptilia,146199
250728318,7d7c7bab-33ac-4415-85fe-4ef3b24024db,2024-11-06 08:42:25-08:00,2024-11-06,2024-11-06 16:42:25 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-11-06 22:43:31 UTC,2024-11-12 05:14:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/250728318,https://inaturalist-open-data.s3.amazonaws.com/photos/448485341/medium.jpeg,,"","",2,0,false,3,"Jalama Rd, Lompoc, CA, US",34.5095133333,-120.435005,3,,,,3,,open,false,,,Bobcat,Lynx rufus,Bobcat,Mammalia,41976
254572079,c06f3fa9-070c-4155-b402-81b9f946c27a,Sun Dec 08 2024 16:54:06 GMT -0800 (PST),2024-12-08,2024-12-09 00:54:06 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-09 00:54:14 UTC,2025-04-14 13:16:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/254572079,https://inaturalist-open-data.s3.amazonaws.com/photos/457721540/medium.jpeg,,"",,1,0,false,333,Goleta,34.5023841858,-119.8652648926,82,,,,82,,,false,,,black sage,Salvia mellifera,black sage,Plantae,50643
255001024,59042ad3-b112-4500-936d-6c6e47070c2d,2024-12-13 09:58:02-08:00,2024-12-13,2024-12-13 17:58:02 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-13 17:58:59 UTC,2024-12-13 18:00:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/255001024,https://inaturalist-open-data.s3.amazonaws.com/photos/456884434/medium.jpg,,"","",0,0,false,3,"La Vereda Ln, Santa Barbara, CA, US",34.42337,-119.6317583333,18,,,,18,,,false,,,"",Armillaria,honey mushrooms,Fungi,55930
255095185,2bfa0ce2-0624-4675-a0b8-85d8753a7fcc,2024-12-14 09:35:43-08:00,2024-12-14,2024-12-14 17:35:43 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-14 18:25:40 UTC,2024-12-14 18:25:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/255095185,https://inaturalist-open-data.s3.amazonaws.com/photos/457073199/medium.jpg,,"","",0,0,false,3,"Elings Park, Santa Barbara, CA, US",34.412405,-119.734025,71,,,,71,,,false,,,"",Ribes,currants and gooseberries,Plantae,47130
255339683,262db45d-fbdf-40f6-9de2-c7356bd35a7a,2024-12-15 15:32:55-08:00,2024-12-15,2024-12-15 23:32:55 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-16 23:43:10 UTC,2024-12-21 11:20:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/255339683,https://inaturalist-open-data.s3.amazonaws.com/photos/457570738/medium.jpg,,"","",1,0,false,3,"Sea Lookout Park, Goleta, CA, US",34.4094883333,-119.865945,50,,,,50,,open,false,,,Notchbrow Blenny,Hypsoblennius gilberti,Notchbrow Blenny,Actinopterygii,103211
255411644,ea22c95d-9299-4e24-9754-35dc9673ba9b,Tue Dec 17 2024 10:25:34 GMT -0800 (PST),2024-12-17,2024-12-17 18:25:34 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-17 18:25:52 UTC,2025-04-15 15:30:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255411644,https://inaturalist-open-data.s3.amazonaws.com/photos/457807609/medium.jpg,,"",,1,0,false,333,Santa Barbara,34.4284629822,-119.6353683472,7,,,,7,,open,false,,,tall flatsedge,Cyperus eragrostis,tall flatsedge,Plantae,59055
255411701,7b257715-8ba7-4bff-b086-4ab6a6ca4012,Tue Dec 17 2024 10:26:15 GMT -0800 (PST),2024-12-17,2024-12-17 18:26:15 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-17 18:27:03 UTC,2025-04-15 15:30:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255411701,https://inaturalist-open-data.s3.amazonaws.com/photos/457807593/medium.jpeg,,"",,1,0,false,333,Santa Barbara,34.4284896851,-119.6353988647,8,,,,8,,,false,,,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998
255696031,ee12338c-8e1d-405d-9521-917e0ebfb890,2024-12-20 10:20:33-08:00,2024-12-20,2024-12-20 18:20:33 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-20 18:22:03 UTC,2025-03-03 08:15:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255696031,https://inaturalist-open-data.s3.amazonaws.com/photos/460705019/medium.jpg,,"","",1,0,false,3,"Santa Barbara, CA, US",34.4322866667,-119.6216716667,3,,,,3,,,false,,,western jack-o'-lantern,Omphalotus olivascens,western jack-o'-lantern,Fungi,67752
255930529,73dce37d-2588-44dd-8f3d-853310487b16,Sun Dec 22 2024 15:26:16 GMT -0800 (PST),2024-12-22,2024-12-22 23:26:16 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-22 23:26:31 UTC,2025-04-16 09:09:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255930529,https://inaturalist-open-data.s3.amazonaws.com/photos/458752195/medium.jpeg,,"",,1,0,false,333,Goleta,34.4272766113,-119.8969497681,104,,,,104,,,false,,,western jack-o'-lantern,Omphalotus olivascens,western jack-o'-lantern,Fungi,67752
255931539,0583a626-0f6a-482c-81d1-301b6d34e380,Sun Dec 22 2024 15:36:36 GMT -0800 (PST),2024-12-22,2024-12-22 23:36:36 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-22 23:36:52 UTC,2025-04-16 09:10:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/255931539,https://inaturalist-open-data.s3.amazonaws.com/photos/460705454/medium.jpg,,"",,1,0,false,333,Goleta,34.4246139526,-119.8993453979,56,,,,56,,open,false,,,Holm oak,Quercus ilex,Holm oak,Plantae,78805
256802859,beecf9b9-281f-4813-9b1e-35fa04a03e86,Mon Dec 30 2024 13:29:36 GMT -0800 (PST),2024-12-30,2024-12-30 21:29:36 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2024-12-30 21:29:46 UTC,2024-12-31 16:30:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/256802859,https://inaturalist-open-data.s3.amazonaws.com/photos/460705312/medium.jpg,,"",,0,0,false,333,Goleta,34.4502410889,-119.8456344604,4,,,,4,,,false,,,,Armillaria,honey mushrooms,Fungi,55930
258188573,8dfed518-43a5-47e7-a3a0-75bbfce81045,2025-01-11 14:04:12-08:00,2025-01-11,2025-01-11 22:04:12 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2025-01-12 00:13:13 UTC,2025-01-12 13:41:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258188573,https://inaturalist-open-data.s3.amazonaws.com/photos/463197357/medium.jpg,,"","",1,0,false,3,"Campus Point State Marine Conservation Area, Goleta, CA, US",34.4078716667,-119.8766116667,106,,,,106,,,false,,,California Clingfish,Gobiesox rhessodon,California Clingfish,Actinopterygii,317117
259784217,2d7e0dd3-ef8e-4c42-a958-db8a4b7323f3,2025-01-27 11:01:01-08:00,2025-01-27,2025-01-27 19:01:01 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2025-01-27 19:04:35 UTC,2025-01-27 19:27:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/259784217,https://inaturalist-open-data.s3.amazonaws.com/photos/466412505/medium.jpg,,"","",1,0,false,3,"Isla Vista, Goleta, CA, US",34.40918,-119.867225,3,,,,3,,open,false,,,Red-tailed Hawk,Buteo jamaicensis,Red-tailed Hawk,Aves,5212
260950670,c66784de-d229-4cb3-a111-c7dce2c7c53a,Fri Feb 07 2025 17:08:04 GMT -0800 (PST),2025-02-07,2025-02-08 01:08:04 UTC,Pacific Time (US & Canada),6118043,hunter3ross,,2025-02-08 01:08:26 UTC,2025-02-12 16:48:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/260950670,https://inaturalist-open-data.s3.amazonaws.com/photos/469719070/medium.jpg,,"",,0,0,false,333,Goleta,34.5019607544,-119.8645706177,4,,,,4,,,false,,,,Selaginella,spikemosses,Plantae,58771
